zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
85296,single_family,2021.0,1528933.0,1528928.0,1.0,3640.0,420.04,1.0,5.0,5.0,4.0,4.0,3.0,The only Camelot custom currently available in Lakeview Trails! 5 bed/4.5 baths! Experience elevated living in this luxury 2021 Camelot Home.
85737,single_family,1989.0,425078.0,395068.0,0.9294,1520.0,259.91,2.0,3.0,3.0,2.0,2.0,2.0,"Oro Valley retreat offers a seamless blend of comfort, functionality, and Southwest charm. Fresh interior paint enhances the light-filled living spaces, while the updated kitchen features granite countertops, modern cabinetry with pull-out storage solutions."
86406,single_family,1986.0,,370589.0,,2240.0,165.44,1.0,,0.0,,,2.0,
85296,single_family,1996.0,659080.0,659087.0,1.0,2290.0,287.81,1.0,4.0,2.0,2.0,2.0,2.0,"The home features four large bedrooms, a game room/bonus room, formal dining, and an eat-in kitchen with a breakfast bar. The master suite is truly exceptional, featuring a large bedroom that opens to a huge master bathroom with a grand oversized shower and a large walk-in closet."
85641,single_family,2016.0,344927.0,340071.0,0.9859,1470.0,231.34,1.0,2.0,2.0,2.0,2.0,2.0,"Built in 2016 and lovingly cared for by the original owners, this home is lightly lived in, meticulously maintained, and truly move-in ready. Enjoy owned solar, a chef's kitchen, and an epoxy-finished garage, along with thoughtful upgrades."
86305,single_family,1998.0,984910.0,810063.0,0.8225,1930.0,419.72,,3.0,3.0,3.0,3.0,3.0,"Custom home on nearly 4 acres just north of town off Williamson Valley Road. Bright, open interior with high ceilings, skylights, and an oversized 3-bay garage with RV-height door and skylight. Fully fenced for privacy and flexibility."
85254,single_family,1988.0,679059.0,678938.0,0.9998,1570.0,432.44,1.0,3.0,2.0,2.0,2.0,2.0,"Paradise Manor is located near premier shopping, dining, golf, & entertainment. New Pella windows and sliding doors allow for abundant natural light and improved energy efficiency."
85295,single_family,2018.0,749938.0,745060.0,0.9935,2990.0,249.18,2.0,4.0,4.0,3.0,3.0,2.0,Recker Pointe HOA in Gilbert offers 4 beds & 3.5 baths with a well-designed layout for everyday living/entertaining. The primary suite features a private master bath with walk-in shower double sinks. Enjoy a dedicated game room complete with 2 TV's and a ping-pong table.
85925,single_family,1984.0,345077.0,335063.0,0.971,1730.0,193.68,1.0,4.0,2.0,2.0,2.0,,"The home boasts new hardwood floors, fresh paint throughout and dual-pane windows dressed with newer wooden shades. The yard is partially fenced with updated wood planks and gates, ideal for smaller pets."
85747,single_family,1995.0,279963.0,277588.0,0.9915,1300.0,213.53,1.0,3.0,2.0,2.0,2.0,2.0,"The 3-bedroom, 2-bath home is located in the desirable Hacienda del Oro subdivision within Rita Ranch. The kitchen opens to the living and dining areas, creating a comfortable space for everyday living."
86004,single_family,1995.0,714986.0,695052.0,0.9721,350.0,1985.86,1.0,3.0,2.0,2.0,2.0,2.0,"The home is filled with natural light from beautiful bay windows that frame the mountain scenery. A cozy wood-burning stove anchors the living space, and a covered back deck offers the perfect spot to take in sunsets and wide open views."
85194,single_family,2008.0,299054.0,293949.0,0.9829,1320.0,222.69,1.0,2.0,2.0,2.0,2.0,2.0,"The eat in kitchen is both stylish & functional, featuring quartz countertops, sleek black appliances, including a Bosch dishwasher, recessed lighting & ample cabinetry."
85381,single_family,1985.0,434921.0,430077.0,0.9889,1320.0,325.82,1.0,3.0,2.0,2.0,2.0,2.0,"The backyard is built for Arizona living-featuring a sparkling pool, spacious patio areas, and plenty of room to host gatherings all year long. A recently installed HVAC system adds comfort and confidence, while low property taxes keep this home attractive."
85719,single_family,1937.0,399899.0,325061.0,0.8129,1250.0,260.05,1.0,3.0,1.0,1.0,1.0,1.0,"The home features a functional layout and sits on a generously sized lot with room to reimagine both the interior and exterior spaces. The home is located near the University of Arizona, shopping, dining, and major roadways, offering easy access throughout central Tucson."
85367,single_family,1980.0,288054.0,285092.0,0.9897,1290.0,221.0,,3.0,2.0,1.0,2.0,2.0,"The Mesa del Sol home is a well-maintained 3 bedroom, 2 bathroom home. The roof and exterior paint were replaced in January 2026. The home also features newer windows, HVAC, and water heater."
85614,single_family,2015.0,289065.0,279912.0,0.9683,1430.0,195.74,1.0,2.0,2.0,2.0,2.0,2.0,"Terrific 2 bedroom, den single family home in one of Green Valley's most desirable neighborhoods, Las Campanas."
85043,single_family,2001.0,,406270.0,,1740.0,233.49,2.0,,0.0,,,2.0,
86336,single_family,1996.0,1050077.0,1049927.0,0.9999,2500.0,419.97,1.0,3.0,2.0,2.0,2.0,2.0,"The 3-bedroom, 2-bath residence offers 2,498 square feet of bright living space. Enjoy a private backyard and peek-a-boo views from both the front and back of the house. Located only 1.5 miles from the iconic Chapel of the Holy Cross and tons of world class hiking trails."
85648,single_family,2025.0,284958.0,283928.0,0.9964,1580.0,179.7,1.0,3.0,2.0,2.0,2.0,2.0,"3-bedroom, 2-bath residence with no HOA. The primary bedroom features an ensuite with double vanities, a raindrop shower, and a walk-in closet."
86004,single_family,1992.0,898940.0,891679.0,0.9919,270.0,3302.51,1.0,3.0,2.0,2.0,2.0,5.0,"5 CAR GARAGE, perfect for toys, ATVs, multiple cars or POTENTIAL GUEST HOUSE. Vaulted tongue & groove ceilings, rich wood floors, gourmet kitchen w/granite countertops, gas range & abundant natural light."
85704,single_family,1963.0,499089.0,455060.0,0.9118,2320.0,196.15,1.0,4.0,3.0,3.0,3.0,,"Mature desert vegetation surrounds the property, creating a sense of established serenity and grounding the home in its Sonoran setting. The versatile layout unfolds across four bedrooms plus a den and bonus room, offering exceptional opportunities for work-from-home living, creative pursuits, or multigenerational needs."
86404,single_family,2003.0,464093.0,400078.0,0.8621,1650.0,242.47,1.0,3.0,2.0,1.0,2.0,3.0,"The 3-bedroom, 2-bath residence offers the perfect blend of comfort, functionality, and desert style. The spacious primary suite features a private attached den, ideal for a home office, nursery, fitness room, or relaxing retreat. The home has a new water heater installed February of 2026."
85305,single_family,2019.0,609932.0,589906.0,0.9672,3700.0,159.43,2.0,4.0,4.0,3.0,3.0,3.0,"Gourmet Chef's kitchen boasts GRANITE COUNTERTOPS & ISLAND, custom sink, STAINLESS STEEL APLIANCES, Butler Pantry, & Barista Pantry. Two covered patios, large grass backyard with low maintenance landscaping."
85331,single_family,1977.0,674974.0,639063.0,0.9468,1810.0,353.07,1.0,2.0,2.0,2.0,2.0,,Hacienda on the Hill is located in the heart of Cave Creek on 1/2 Acre.
85302,single_family,1997.0,374911.0,365052.0,0.9737,1530.0,238.6,1.0,3.0,2.0,2.0,2.0,2.0,"The backyard offers ample space for gatherings, play, or gardening. Located close to shopping, restaurants, schools, and parks, with easy access to major freeways."
85295,single_family,2018.0,535059.0,515078.0,0.9627,1980.0,260.14,2.0,3.0,3.0,2.0,2.0,2.0,"The Cooley Station has a 2-level, 3 bed and 2.5 bath home with a bonus room. The interior showcases wood-look flooring, arched passageways, sliding doors to the patio, modern light fixtures, and neutral paint."
85629,single_family,2020.0,319840.0,318070.0,0.9945,1770.0,179.7,1.0,3.0,2.0,2.0,2.0,2.0,"Santa Cruz Meadowsa is a hidden gem in the heart of Sahuarita, just minutes from shopping, dining, convenience stores. The home features just under 1, 800 square feet of thoughtfully designed living space."
85367,single_family,2008.0,329089.0,319090.0,0.9696,1160.0,275.08,,3.0,2.0,2.0,2.0,2.0,The 3 bed/2 bath home in Arroyo de Fortuna is a desirable subdivision in the desirable subdivision of Arroya. The home has been impeccably maintained and is ready for its new owners.
86442,single_family,2009.0,216959.0,216993.0,1.0002,1000.0,216.99,,2.0,2.0,1.0,2.0,2.0,"Centrally located just down the street to Rotary Park with Colorado River access. 2-bedroom, 2-bathroom home is perfect for a vacation home, investment or family home. Fully fenced with-plenty of RV parking. Open/split floor plan. Large walk-in closet in master."
85747,single_family,2002.0,334911.0,334902.0,1.0,1580.0,211.96,1.0,3.0,2.0,2.0,2.0,2.0,"The property features painted cabinetry w/ hardware, granite countertops, & pendant lighting, complemented with new fridge, range and dishwasher. The kitchen seamlessly transitions into the family room, which boasts a new fireplace."
85054,single_family,1997.0,700075.0,680070.0,0.9714,1740.0,390.84,1.0,3.0,2.0,2.0,2.0,2.0,"Desert Ridge is one of the Northeast Valley's premier communities. The three bed, two bath delights with its open great room plan highlighted by a large kitchen with breakfast nook, granite counters, upgraded appliances and more."
85260,single_family,1988.0,,770095.0,,1930.0,399.01,1.0,,0.0,,,2.0,
85308,single_family,1986.0,499051.0,498944.0,0.9998,1860.0,268.25,1.0,3.0,2.0,2.0,2.0,2.0,"The BATH*Laundry has dedicated sink*Vaulted ceilings*POOL, EXTended COVERed PATIO, CITRUS TREES, and STORAGE SHED in backyard*COME see why you will want to [AGENT REDACTED"
85118,single_family,2004.0,364798.0,344931.0,0.9455,1140.0,302.57,1.0,3.0,2.0,2.0,2.0,2.0,"The Peralta Trails home in the desert is located in a gated area of the desert. The home has 3 beds, 2 baths, 2-car garage, and a 2-tier peninsula."
85310,single_family,1993.0,514739.0,514963.0,1.0004,1780.0,289.31,1.0,3.0,2.0,2.0,2.0,2.0,"The primary bedroom boasts an updated en-suite bathroom w/ a new dual-sink vanity & a beautifully tiled walk-in shower. Outside, enjoy a covered patio & a sparkling blue pool that has been fully resurfaced."
85138,single_family,2006.0,350051.0,357097.0,1.0201,1720.0,207.61,1.0,3.0,2.0,2.0,2.0,2.0,"The primary features dual sinks, a separate soaking tub and shower, a walk-in closet, and private access to the covered patio and pool. Backing to a greenbelt with only one neighboring home, this property offers exceptional privacy."
85326,single_family,2018.0,335986.0,332820.0,0.9906,1550.0,214.72,1.0,3.0,2.0,2.0,2.0,2.0,Average APS bill was a minus [PRICE REDACTED] last 12 months. Average electric bill was minus [price REDACTED]. Solar lease is fixed payment.
85387,single_family,2002.0,349977.0,349832.0,0.9996,1300.0,269.1,1.0,2.0,2.0,2.0,2.0,2.0,"The Grand at Sun City, Arizona, is one of Arizona's premier active adult communities. Residents enjoy an unmatched lifestyle with four championship golf courses, resort-style pools and spas."
85373,single_family,1978.0,359408.0,359943.0,1.0015,1880.0,191.46,1.0,2.0,2.0,2.0,2.0,2.0,"Sun City home is located near shopping, dining, medical facilities, and major roadways. A recoated roof completed in August 2026 and a new garage door installed in 2023."
86351,single_family,2005.0,749944.0,735089.0,0.9802,1890.0,388.94,1.0,3.0,2.0,2.0,2.0,2.0,"The Village of Oak Creek is located in the heart of Phoenix and Sky Harbor Airport. The home has been professionally landscaped front and back, with a fully fenced backyard framed by Japanese Privets."
85014,single_family,1951.0,1494946.0,1399917.0,0.9364,2690.0,520.42,1.0,4.0,4.0,3.0,3.0,,
85323,single_family,2001.0,454978.0,447593.0,0.9838,2690.0,166.39,2.0,4.0,3.0,3.0,3.0,3.0,"Fabulous 2 story home complete with culdesac lot, 3 car garage, 4 bedrooms, 3 full bathrooms, den, huge kitchen with kitchen island and pantry. Huge backyard with pavers, grass and pergola."
85648,single_family,2025.0,326906.0,319928.0,0.9787,1560.0,205.08,1.0,3.0,2.0,2.0,2.0,3.0,"New Construction with Stunning Mountain Views on.5 acres- Minutes from the Freeway. Enjoy tiled showers, a generous 3-car garage, and amazing mountain views."
85396,single_family,2025.0,305060.0,312047.0,1.0229,1370.0,227.77,1.0,3.0,2.0,2.0,2.0,2.0,"The Holly floorplan offers open concept living with three spacious bedrooms and a covered back patio. The private primary suite features a generous walk-in closet, creating a peaceful retreat. Amenity-rich Teravalis will have basketball, pickleball and tennis courts."
85202,single_family,1977.0,528910.0,537433.0,1.0161,1860.0,288.94,1.0,4.0,2.0,2.0,2.0,2.0,"Dobson Ranch offers 1,863 square feet of thoughtfully designed living space. The open-concept layout is filled with natural light and enhanced by a neutral color palette. The backyard has been completely redesigned."
85014,single_family,1952.0,409996.0,409081.0,0.9978,1590.0,257.28,1.0,3.0,2.0,2.0,2.0,,"Charming 1950s red brick home in the heart of Phoenix. Loved by the same family since it was built, this 3 bed, 2 bath, 1,593 sq ft gem is full of character and care."
85023,single_family,1991.0,450089.0,437938.0,0.973,1310.0,334.3,1.0,3.0,2.0,2.0,2.0,2.0,"Move-in ready home in Moon Valley with a premium location next to the community pool and walking distance to Moon Valley Park. The remodeled primary shower adds a modern touch, while the functional floor plan and natural light make the home feel bright and inviting."
85138,single_family,2026.0,329915.0,330043.0,1.0004,1320.0,250.03,1.0,3.0,2.0,2.0,2.0,2.0,"The ''Gull'' is a charming 3-bedroom 2 bath home with a great floor plan. The kitchen boasts white cabinets, granite counter tops and tile flooring throughout. Smart home technology is included along with a 14 seer HVAC and energy saving features."
85756,single_family,2006.0,294815.0,294809.0,1.0,1510.0,195.24,2.0,3.0,3.0,2.0,2.0,2.0,Take advantage of low to no electric bill as seller will pay off solar loan with acceptable offer. Spacious backyard borders common area wash for added privacy. Wood plank tile throughout the large open floor plan downstairs.
85340,single_family,2002.0,599824.0,569923.0,0.9502,3360.0,169.62,2.0,4.0,3.0,2.0,2.0,3.0,"The entertainer's kitchen is a chef's dream with extensive granite counters, island, pantry, wall ovens, built-in microwave. Outside, enjoy a heated play pool and spa, covered patio, lush turf, and low-maintenance desert landscaping."
85388,single_family,2003.0,366916.0,366930.0,1.0,1600.0,229.33,1.0,3.0,2.0,2.0,2.0,2.0,"Absolutely Beautiful 3 Bedroom + Den, 2 Bath, 2 bath, Single Level Home Located in Surprise Farms Community, Open Kitchen w/Breakfast Bar, Eat-In Kitchen Dining Room, Spacious Great Room."
85705,single_family,1923.0,375078.0,360078.0,0.96,1690.0,213.06,1.0,2.0,2.0,1.0,1.0,,"The 1920s home is a short walk to downtown, University of Arizona, and Pima Community College. The back yard features a remote-controlled rolling gate leading to 2 shade covered parking spaces, a steel storage shed, and an inviting back yard that wraps around the home."
